gid	dmso	jq1	chr	start	end	gname	else	dir	len	type	type2	LFC
10730	0.0184331797235023	0.030188679245283	chr10	27399039	27443349	YME1L1	0	-	44311	no	no	0.711702682993918
10732	0.0125260960334029	0.0444177671068427	chr20	61472466	61493115	TCFL5	0	-	20650	no	no	1.82620002527843
10733	0.0459770114942529	0.139097744360902	chr4	128802015	128820377	PLK4	0	+	18363	no	no	1.59711442597649
10735	0.0087527352297593	0.0253012048192771	chrX	123094409	123236505	STAG2	0	+	142097	yes	down	1.53140025160254
10739	0.0869565217391304	0.147540983606557	chr22	32586421	32600718	RFPL2	0	-	14298	no	no	0.762749619936439
10741	0.181818181818182	0.64	chr20	18467187	18477887	RBBP9	0	-	10701	yes	down	1.81557542886257
10743	0.00285714285714286	0.020843797086891	chr17	17584786	17714765	RAI1	0	+	129980	no	no	2.86697303745875
10745	0.0402010050251256	0.0644628099173554	chr1	114239823	114301777	PHTF1	0	-	61955	no	no	0.68123550724394
10747	0.2	0.0833333333333333	chr1	11086579	11107296	MASP2	0	-	20718	no	no	-1.26303440583379
10749	0.00537313432835821	0.0286647314949202	chr17	4901242	4931694	KIF1C	0	+	30453	no	no	2.415440954263
10755	0.0105263157894737	0.0746153846153846	chr19	14588570	14606961	GIPC1	0	-	18392	no	no	2.82547254260226
10758	0.00995024875621891	0.117486338797814	chr6	111876580	111927477	TRAF3IP2	0	-	50898	no	no	3.56161660759698
10762	0.011986301369863	0.0219661505221462	chr22	45559725	45583890	NUP50	0	+	24166	yes	up	0.873895512566453
10763	0.0625	0.153846153846154	chr1	156638555	156647189	NES	0	-	8635	no	no	1.29956028185891
10765	0.0143229166666667	0.0675739089629282	chr1	202696531	202777549	KDM5B	0	-	81019	no	no	2.23814100574347
10766	0.171794871794872	0.86703821656051	chr22	41829491	41843027	TOB2	0	-	13537	yes	up	2.33540861311712
10767	0.00551724137931034	0.0308577405857741	chr6	135281516	135376036	HBS1L	0	-	94521	no	no	2.48361342628339
10768	0.049645390070922	0.142295081967213	chr1	110527386	110566364	AHCYL1	0	+	38979	no	no	1.51915413544806
10769	0.214156079854809	0.642983230361871	chr5	57749809	57755966	PLK2	0	-	6158	no	no	1.58611847545331
10771	0.00433839479392625	0.0125448028673835	chr10	180404	300577	ZMYND11	0	+	120174	no	no	1.53185655065775
10773	0.25	0.285714285714286	chr9	125670334	125675607	ZBTB6	0	-	5274	no	no	0.192645077942396
10775	0.0432098765432099	0.173913043478261	chr19	30097169	30108162	POP4	0	+	10994	no	no	2.00893312477001
10776	0.020746887966805	0.0563847429519071	chr15	52839431	52861213	ARPP19	0	-	21783	no	no	1.44240989069285
10778	0.0185185185185185	0.120243531202435	chr18	32870235	32890730	ZNF271	0	+	20496	no	no	2.69891869001824
10780	0.04	0.0775193798449612	chr19	44645709	44664462	ZNF234	0	+	18754	no	no	0.954557029238833
10781	0.0882352941176471	0.163934426229508	chr19	9523101	9546254	ZNF266	0	-	23154	no	no	0.893691097853659
10782	0.040983606557377	0.107861060329068	chr19	58694355	58724928	ZNF274	0	+	30574	no	no	1.39605526924481
10783	0.00585080448561677	0.03359758399396	chr9	127019884	127114719	NEK6	0	+	94836	no	no	2.52165057835547
10785	0.0210459183673469	0.0869086908690869	chr21	44263189	44299699	WDR4	0	-	36511	no	no	2.04595998873975
10787	0.00333889816360601	0.0266772319070259	chr2	183789578	183903586	NCKAP1	0	-	114009	no	no	2.99816497983688
10793	0.0359712230215827	0.111111111111111	chr7	64363619	64391955	ZNF273	0	+	28337	no	no	1.62708797639383
10794	0.067524115755627	0.0981308411214953	chr19	57791852	57805436	ZNF460	0	+	13585	no	no	0.539303783729455
10795	0.0120481927710843	0.0666666666666667	chr12	133757994	133783697	ZNF268	0	+	25704	no	no	2.46814883573841
10797	0.11	0.302185380557649	chr2	74425689	74442424	MTHFD2	0	+	16736	no	no	1.45793034222215
10799	0.0731707317073171	0.459731543624161	chr6	4995279	5004297	RPP40	0	-	9019	no	no	2.65145306639529
10801	0.00366407738531438	0.00691819870604061	chr17	75277491	75496678	SEPT9	0	+	219188	no	no	0.916946478237618
10802	0.00258732212160414	0.0188943317004899	chr5	133984474	134063601	SEC24A	0	+	79128	no	no	2.8684219049925
10806	0.0180722891566265	0.0333789329685363	chr1	243419306	243663393	SDCCAG8	0	+	244088	no	no	0.885158577348855
10807	0.0424107142857143	0.201612903225806	chr9	139296373	139305054	SDCCAG3	0	-	8682	no	no	2.24908728800187
10808	0.00688073394495413	0.0482160077145612	chr13	31709110	31736525	HSPH1	0	-	27416	no	no	2.80887783501727
10809	0.0204081632653061	0.0318021201413428	chr11	72465773	72504750	STARD10	0	-	38978	no	no	0.639976602725638
10810	0.0125786163522013	0.0715835140997831	chr13	27131839	27263082	WASF3	0	+	131244	no	no	2.50865413421347
10811	0.0204460966542751	0.108545034642032	chr9	140317846	140328858	NOXA1	0	+	11013	no	no	2.40839638087024
10813	0.00886075949367089	0.0403172504957039	chrX	129040096	129063738	UTP14A	0	+	23643	no	no	2.18589498635301
10815	0.03125	0.107344632768362	chr4	778744	819945	CPLX1	0	-	41202	yes	down	1.78032196336059
10817	0.0576923076923077	0.450549450549451	chr6	41737913	41747643	FRS3	0	-	9731	no	no	2.96523458183932
10818	0.00918367346938776	0.0278716216216216	chr12	69864128	69973571	FRS2	0	+	109444	no	no	1.60165369128976
10825	0.0842696629213483	0.152941176470588	chr11	74699949	74718743	NEU3	0	+	18795	no	no	0.85989161736127
10827	0.0421052631578947	0.342205323193916	chr5	153371268	153418497	FAM114A2	0	-	47230	no	no	3.02278971536832
10838	0.0717488789237668	0.20460358056266	chrX	152599612	152618384	ZNF275	0	+	18773	no	no	1.51180319750031
10844	0.00302114803625378	0.00110864745011086	chr10	135092133	135125841	TUBGCP2	0	-	33709	no	no	-1.44629621644816
10845	0.0157232704402516	0.0736698499317872	chr15	65442783	65477563	CLPX	0	-	34781	no	no	2.22817297442665
10847	0.0148749154834348	0.0297790585975024	chr16	30710461	30751450	SRCAP	0	+	40990	no	no	1.00141667554923
10848	0.00434153400868307	0.00540297163439892	chr19	45882891	45909607	PPP1R13L	0	-	26717	no	no	0.315548222841278
10849	0.173611111111111	0.765625	chr19	45909466	45914024	CD3EAP	0	+	4559	no	no	2.1407786557828
10855	0.0625	0.245161290322581	chr4	84213613	84256306	HPSE	0	-	42694	no	no	1.97180310816935
10856	0.0143061516452074	0.0660180681028492	chr19	49497155	49519182	RUVBL2	0	+	22028	no	no	2.20622528207872
10857	0.15	0.609302325581395	chrX	118370207	118378429	PGRMC1	0	+	8223	no	no	2.0221957461142
10858	0.0454545454545455	0.0472972972972973	chr14	100150754	100193638	CYP46A1	0	+	42885	no	no	0.0573331750659516
10865	0.0608365019011407	0.239512855209743	chr2	97202463	97218371	ARID5A	0	+	15909	yes	up	1.97709398522915
10867	0.00113765642775882	0.0119540229885057	chr12	3186520	3395730	TSPAN9	0	+	209211	no	no	3.39335938766104
10868	0.0404411764705882	0.0981087470449173	chr9	132597695	132644117	USP20	0	+	46423	yes	up	1.27855680084002
10869	0.0948275862068965	0.199195171026157	chr3	49145478	49158371	USP19	0	-	12894	no	no	1.0708039550076
10870	3	0.444444444444444	chr19	36393381	36395173	HCST	0	+	1793	no	no	-2.75488750216347
10874	0.053030303030303	0.577114427860697	chr4	56461395	56502865	NMU	0	-	41471	no	no	3.44396850124949
10882	0.8	1.21428571428571	chr17	43037060	43045644	C1QL1	0	-	8585	no	no	0.602036014080097
10884	0.16304347826087	0.488054607508532	chr5	44809026	44815618	MRPS30	0	+	6593	no	no	1.58178584280464
10885	0.0302457466918715	0.134969325153374	chr1	118472371	118503049	WDR3	0	+	30679	no	no	2.15782737652025
10890	0.0118315191670611	0.0230296827021494	chr2	26256728	26360323	RAB10	0	+	103596	no	no	0.960859206521505
10892	0.0187793427230047	0.0805134189031505	chr18	56338617	56417371	MALT1	0	+	78755	yes	up	2.10008268289151
10897	0.202614379084967	0.863157894736842	chr11	66052050	66056638	YIF1A	0	-	4589	no	no	2.09088792859291
10898	0.0187265917602996	0.0809567617295308	chr7	99036562	99054996	CPSF4	0	+	18435	no	no	2.11206323041018
10899	0.282051282051282	0.565217391304348	chr1	153946744	153950451	JTB	0	-	3708	no	no	1.00284836230903
10901	0.0662650602409639	0.167441860465116	chr14	24422943	24438488	DHRS4	0	+	15546	no	no	1.33733996456248
10902	0.0169491525423729	0.0727272727272727	chr5	137475458	137514358	BRD8	0	-	38901	yes	up	2.10128333583718
10903	0.257575757575758	0.233009708737864	chr1	149900542	149908791	MTMR11	0	-	8250	yes	down	-0.144606748353948
10904	0.0503875968992248	0.476470588235294	chr20	36145818	36156333	BLCAP	0	-	10516	no	no	3.24124660402908
10905	0.0110441767068273	0.0201775625504439	chr1	117910084	118068320	MAN1A2	0	+	158237	no	no	0.869466031064907
10906	0.0396825396825397	0.147512864493997	chr12	112563348	112591408	TRAFD1	0	+	28061	no	no	1.89426451011416
10907	0.0227642276422764	0.102912621359223	chr18	77732866	77748532	TXNL4A	0	-	15667	no	no	2.17657951066162
10908	0.0141509433962264	0.0770750988142292	chr19	7599037	7626653	PNPLA6	0	+	27617	no	no	2.44536659800998
10910	0.0252100840336134	0.112511251125113	chr13	53226830	53262433	SUGT1	0	+	35604	yes	up	2.15799644585978
10912	1	20	chr9	92219926	92221469	GADD45G	0	+	1544	no	no	4.32192809488736
10914	0.0244716351501669	0.034468438538206	chr14	96968712	97033453	PAPOLA	0	+	64742	no	no	0.494165441464373
10915	0.00826446280991736	0.0570859608363757	chr5	145826872	145891069	TCERG1	0	+	64198	no	no	2.78814303438223
10920	0.094017094017094	0.554716981132075	chr2	237994083	238007489	COPS8	0	+	13407	no	no	2.56075689633191
10921	0.051556420233463	0.0770110560426992	chr16	2303116	2318413	RNPS1	0	-	15298	no	no	0.57891348511749
10922	0.0783783783783784	0.346086956521739	chr7	150773707	150777970	FASTK	0	-	4264	no	no	2.14260694010065
10923	0.0402542372881356	0.186708860759494	chr5	32585604	32604185	SUB1	0	+	18582	no	no	2.21357783710299
10924	0.3125	0.323076923076923	chr6	123110193	123130864	SMPDL3A	0	+	20672	no	no	0.0480215148629434
10926	0.0371428571428571	0.149085794655415	chr7	87505543	87538856	DBF4	0	+	33314	no	no	2.00498609863502
10927	0.0174978127734033	0.0309493935591803	chr9	91003296	91093622	SPIN1	0	+	90327	no	no	0.822736544244438
10928	0.0117924528301887	0.0481675392670157	chr18	9475529	9538106	RALBP1	0	+	62578	no	no	2.03019739280974
10929	0.210526315789474	0.285012285012285	chr11	94800040	94804387	SRSF8	0	+	4348	no	no	0.437023524304911
10933	0.0265957446808511	0.0888485947416138	chr15	79165122	79190081	MORF4L1	0	+	24960	no	no	1.7401535253141
10935	0.0760869565217391	0.223270440251572	chr10	120927214	120938377	PRDX3	0	-	11164	no	no	1.55307119821974
10939	0.0343300110741971	0.0876132930513595	chr18	12328942	12377275	AFG3L2	0	-	48334	no	no	1.35167945541434
10940	0.0109235352532274	0.0436580882352941	chr8	99129520	99172069	POP1	0	+	42550	no	no	1.9988091164501
10943	0.0256410256410256	0.172413793103448	chrX	11776277	11793872	MSL3	0	+	17596	no	no	2.74934931862204
10944	0.046594982078853	0.0869565217391304	chr11	16760147	16779901	C11orf58	0	+	19755	no	no	0.900119637631082
10945	0.0652173913043478	0.12568306010929	chr19	48885826	48894810	KDELR1	0	-	8985	no	no	0.946461573108827
10946	0.0379008746355685	0.0497100248550124	chr1	38422651	38455761	SF3A3	0	-	33111	no	no	0.391305682885217
10947	0.0443037974683544	0.11619283065513	chr8	42010463	42028701	AP3M2	0	+	18239	no	no	1.39101878536716
10948	0.0285714285714286	0.0954198473282443	chr17	37793332	37820454	STARD3	0	+	27123	no	no	1.73971620518224
10949	0.142857142857143	0.330409356725146	chr5	137087072	137090039	HNRNPA0	0	-	2968	no	no	1.20968136958689
10950	0.0523255813953488	0.265822784810127	chr21	18965967	18985268	BTG3	0	-	19302	no	no	2.34487642786144
10951	0.0236486486486486	0.0529197080291971	chr17	46147413	46178883	CBX1	0	-	31471	no	no	1.16204735573839
10952	0.0625	0.0935064935064935	chr9	101984569	101992901	SEC61B	0	+	8333	no	no	0.581210365860049
10953	0.0676818950930626	0.151123213070116	chr20	43570770	43589114	TOMM34	0	-	18345	no	no	1.158883411084
10954	0.00689972401103956	0.043351193375548	chr3	122785855	122880953	PDIA5	0	+	95099	no	no	2.65146114827659
10955	0.0288461538461538	0.0717488789237668	chr20	43124863	43150726	SERINC3	0	-	25864	no	no	1.31457731749963
10956	0.0319148936170213	0.151260504201681	chr12	58087737	58115340	OS9	0	+	27604	no	no	2.24473358909085
10957	0.146067415730337	0.19047619047619	chr6	89790428	89794879	PNRC1	0	+	4452	no	no	0.382976290046545
10959	0.119402985074627	0.377643504531722	chr12	124069075	124082688	TMED2	0	+	13614	no	no	1.66118606831264
10960	0.0308370044052863	0.212903225806452	chr5	176758562	176778885	LMAN2	0	-	20324	no	no	2.78746327931753
10961	0.0625	0.114864864864865	chr12	112451151	112461024	ERP29	0	+	9874	no	no	0.87800947562139
10962	0.5	1.66666666666667	chr1	151032150	151040973	MLLT11	0	+	8824	no	no	1.73696559416621
10963	0.00370828182941904	0.00483091787439614	chr11	63952743	63972020	STIP1	0	+	19278	no	no	0.381546434209496
10966	0.0569948186528497	0.22	chr17	80614942	80656598	RAB40B	0	-	41657	no	no	1.94860084749336
10969	0.0871369294605809	0.39568345323741	chr1	43629844	43638241	EBNA1BP2	0	-	8398	no	no	2.18299055425235
10970	0.047808764940239	0.218487394957983	chr12	106631658	106641713	CKAP4	0	-	10056	no	no	2.19220300806276
10971	0.048293089092423	0.219183359013867	chr2	9724095	9771184	YWHAQ	0	-	47090	no	no	2.18224961488551
10972	0.0152963671128107	0.0288461538461538	chr14	75598170	75643349	TMED10	0	-	45180	no	no	0.915189918827006
10973	0.00564121850319669	0.0115468160512176	chr6	100956070	101329248	ASCC3	0	-	373179	no	no	1.03341637050815
10974	0.150537634408602	0.150743099787686	chr10	88728187	88730666	ADIRF	0	+	2480	yes	up	0.00196775894232613
10975	0.0294906166219839	0.117078410311493	chr19	1597153	1605483	UQCR11	0	-	8331	no	no	1.98914716883607
10978	0.130434782608696	0.306666666666667	chr11	57425215	57429337	CLP1	0	+	4123	yes	up	1.23334272089699
10979	0.0135922330097087	0.0313335880779519	chr14	53323988	53417815	FERMT2	0	-	93828	no	no	1.20492749558303
10980	0.0923076923076923	0.619469026548673	chr7	99686582	99689822	COPS6	0	+	3241	no	no	2.74650936683708
10982	0.00223713646532438	0.000478240076518412	chr18	32556891	32723432	MAPRE2	0	+	166542	no	no	-2.22584632540626
10983	0.0357142857142857	0.0887728459530026	chr4	77969176	77997125	CCNI	0	-	27950	no	no	1.31361718138299
10984	0.0307062436028659	0.107271634615385	chr11	2629557	2721228	KCNQ1OT1	0	-	91672	no	no	1.80466470224787
10985	0.0194966323998582	0.0562815821571702	chr12	120565013	120632513	GCN1L1	0	-	67501	no	no	1.52943793268757
10987	0.0201342281879195	0.0581583198707593	chr8	67955314	67974562	COPS5	0	-	19249	no	no	1.53033542196905
10988	0.0543933054393305	0.237758433079434	chr12	95867821	95909613	METAP2	0	+	41793	no	no	2.12799550805122
10989	0.0182291666666667	0.036036036036036	chr2	86371054	86422893	IMMT	0	-	51840	no	no	0.983191712313446
10991	0.166666666666667	0.294117647058824	chr3	50242678	50258411	SLC38A3	0	+	15734	yes	up	0.819427754358179
10992	0.0203160270880361	0.101184068891281	chr11	65819815	65836382	SF3B2	0	+	16568	no	no	2.31629195240769
10994	0.0520833333333333	0.186588921282799	chr19	15225784	15236610	ILVBL	0	-	10827	no	no	1.84096963966098
10998	0.1	0.078239608801956	chr19	59009699	59023432	SLC27A5	0	-	13734	yes	down	-0.354028938054387
10999	0.0300157977883096	0.106958762886598	chr9	131102838	131123749	SLC27A4	0	+	20912	yes	up	1.83326076514455
11000	0.283333333333333	0.223684210526316	chr1	153747767	153752633	SLC27A3	0	+	4867	yes	down	-0.341036917835067
11001	0.0194552529182879	0.0907127429805616	chr15	50474392	50528589	SLC27A2	0	+	54198	no	no	2.22114549382504
11004	0.0110497237569061	0.0189873417721519	chr1	45205489	45233438	KIF2C	0	+	27950	no	no	0.781027639627259
11010	0.00970873786407767	0.0344827586206897	chr12	75874512	75895716	GLIPR1	0	+	21205	yes	down	1.82851953205565
11011	0.00354251012145749	0.0256071805702218	chr17	60556385	60692841	TLK2	0	+	136457	no	no	2.85370453624582
11014	0.0334608030592734	0.15552099533437	chr7	6500711	6523849	KDELR2	0	-	23139	no	no	2.21656538174875
11015	0.0816326530612245	0.468531468531469	chr22	38864066	38879452	KDELR3	0	+	15387	no	no	2.52092769779459
11016	0.00508130081300813	0.0126033871602993	chr12	53901639	54020199	ATF7	0	-	118561	no	no	1.31054173080437
11017	0.0754716981132075	0.261904761904762	chr2	70121074	70132368	SNRNP27	0	+	11295	no	no	1.79503465042174
11018	0.262295081967213	0.275675675675676	chr19	10942742	10946983	TMED1	0	-	4242	no	no	0.0717812190180697
11019	0.0961538461538462	0.371308016877637	chr4	39460643	39479271	LIAS	0	+	18629	no	no	1.94919999299277
11020	0.0101010101010101	0.147540983606557	chr22	37154245	37172177	IFT27	0	-	17933	no	no	3.86854428395904
11021	0.0264650283553875	0.0706686930091185	chr12	120532898	120554643	RAB35	0	-	21746	no	no	1.41698402742921
11022	0.0588235294117647	1.05128205128205	chr1	151744040	151763010	TDRKH	0	-	18971	no	no	4.15961262700618
11030	0.00933333333333333	0.0454995054401583	chr8	30242016	30429778	RBPMS	0	+	187763	no	no	2.28538653747964
11031	0.00511247443762781	0.0604209097080788	chr18	9708227	9862553	RAB31	0	+	154327	yes	down	3.56295427599542
11033	0.00214132762312634	0.00142450142450142	chr7	937536	995043	ADAP1	0	-	57508	yes	down	-0.588048480594899
11034	0.0249728555917481	0.0772870662460568	chr20	17550598	17588652	DSTN	0	+	38055	no	no	1.62986620401012
11040	0.272727272727273	0.954022988505747	chrX	48770458	48776413	PIM2	0	-	5956	yes	up	1.80656505341434
11041	0.666666666666667	2.6	chr11	66112842	66115161	B3GNT1	0	-	2320	yes	down	1.96347412397489
11043	0.0164835164835165	0.0495575221238938	chrX	107069083	107174867	MID2	0	+	105785	yes	up	1.58808000423259
11044	0.0139416983523447	0.00777934936350778	chr5	6714717	6757161	PAPD7	0	+	42445	no	no	-0.84168491479594
11045	0.0625	0.0260869565217391	chr19	36157417	36169387	UPK1A	0	+	11971	no	no	-1.26052755022322
11046	0.0185830429732869	0.0388888888888889	chr9	99075718	99145992	SLC35D2	0	-	70275	no	no	1.06537125312477
11047	0.0473186119873817	0.194505494505495	chr20	60877951	60883918	ADRM1	0	+	5968	no	no	2.03933124952783
11051	0.0278745644599303	0.0864661654135338	chr16	56463047	56485261	NUDT21	0	-	22215	no	no	1.63318644723151
11052	0.024703557312253	0.0914555603263203	chr12	69633316	69668138	CPSF6	0	+	34823	no	no	1.88835208093456
11054	0.0131795716639209	0.0386473429951691	chr20	61436176	61445352	OGFR	0	+	9177	no	no	1.55206574875636
11056	0.00917431192660551	0.112018669778296	chr17	35969789	36003493	DDX52	0	-	33705	no	no	3.60999543138558
11057	0.00220102714600147	0.0162350212601469	chr15	89631380	89745591	ABHD2	0	+	114212	no	no	2.88286043017807
11059	0.012372634643377	0.0377035132819195	chr8	87354993	87480178	WWP1	0	+	125186	no	no	1.60754622049771
11060	0.00630252100840336	0.046211714132187	chr16	69796186	69975644	WWP2	0	+	179459	no	no	2.87425767722973
11062	0.183333333333333	0.930555555555556	chr7	107204401	107218968	DUS4L	0	+	14568	yes	down	2.34362316598668
11065	0.292682926829268	0.331034482758621	chr20	44441214	44445596	UBE2C	0	+	4383	no	no	0.177642914603149
11066	0.0540540540540541	0.105263157894737	chr12	123942650	123956909	SNRNP35	0	+	14260	no	no	0.961525852185364
11067	0.393103448275862	2.18633540372671	chr10	45471708	45474330	C10orf10	0	-	2623	no	no	2.47553381637287
11068	0.0173160173160173	0.040650406504065	chr3	50388125	50405628	CYB561D2	0	+	17504	no	no	1.23116263096418
11070	0.0943396226415094	0.135245901639344	chr3	50392179	50396939	TMEM115	0	-	4761	no	no	0.519649141471404
11072	0.0602189781021898	0.329436038514443	chr17	35849950	35873588	DUSP14	0	+	23639	yes	up	2.45170825541866
11073	0.00913838120104439	0.0292553191489362	chr3	133319448	133380737	TOPBP1	0	-	61290	no	no	1.67868842682701
11076	0.0131578947368421	0.0277044854881266	chr5	659976	693510	TPPP	0	-	33535	yes	up	1.07419089805125
11077	0.169014084507042	1.41346153846154	chr21	44949071	45079374	HSF2BP	0	-	130304	no	no	3.0640172454788
11078	0.003584229390681	0.00201908957415565	chr22	38092994	38172563	TRIOBP	0	+	79570	no	no	-0.827958057545586
11079	0.0256821829855538	0.121571534469978	chr1	2323213	2336885	RER1	0	+	13673	no	no	2.24296572469382
11080	0.111111111111111	0.0725952813067151	chr1	78470635	78482995	DNAJB4	0	+	12361	no	no	-0.614055412241483
11083	0.00524109014675052	0.0236441798941799	chr20	61509089	61569304	DIDO1	0	-	60216	no	no	2.17354627367547
11091	0.0223004694835681	0.0870818915801615	chr9	137001209	137025094	WDR5	0	+	23886	no	no	1.9652986628855
11092	0.0769230769230769	0.406976744186047	chr9	135754289	135765418	C9orf9	0	+	11130	no	no	2.40345798038396
11094	0.104838709677419	0.154696132596685	chr9	136325086	136335909	CACFD1	0	+	10824	no	no	0.561265627220182
11097	0.0418410041841004	0.100177304964539	chr7	23221445	23240630	NUPL2	0	+	19186	no	no	1.25956632310978
11099	0.0141732283464567	0.0451127819548872	chr14	88932121	89021123	PTPN21	0	-	89003	no	no	1.67036784543718
11100	0.0174581005586592	0.0123456790123457	chr19	41768390	41813811	HNRNPUL1	0	+	45422	no	no	-0.499890415395093
11101	0.00352319436288902	0.0130744849445325	chr10	123499935	123688316	ATE1	0	-	188382	no	no	1.89179814333329
11102	0.0511945392491468	0.151975683890578	chr3	58291971	58305920	RPP14	0	+	13950	no	no	1.56977867485321
11103	0.0247933884297521	0.133165829145729	chr12	75891418	75905418	KRR1	0	-	14001	yes	down	2.42519657057299
11104	0.0390625	0.162857142857143	chr6	149916010	149969940	KATNA1	0	-	53931	no	no	2.05975080744505
11107	0.0145631067961165	0.0488888888888889	chr4	121615928	121844013	PRDM5	0	-	228086	no	no	1.74718845388232
11108	0.0414312617702448	0.147959183673469	chr12	108126642	108154914	PRDM4	0	-	28273	no	no	1.83640758317922
11112	0.0243243243243243	0.0734767025089606	chr7	27565058	27702620	HIBADH	0	-	137563	no	no	1.5948871518629
11113	0.00280112044817927	0.0117474302496329	chr12	120123594	120315095	CIT	0	-	191502	no	no	2.06826927601703
11116	0.0155555555555556	0.106502242152466	chr6	167412804	167455906	FGFR1OP	0	+	43103	no	no	2.77538197757008
11120	0.011070110701107	0.0553571428571429	chr6	26458131	26476849	BTN2A1	0	+	18719	no	no	2.32209983407462
11123	0.0233918128654971	0.0710227272727273	chr1	24828840	24863510	RCAN3	0	+	34671	no	no	1.60227708602333
11124	0.00386954118297402	0.00610749185667752	chr1	50906934	51425936	FAF1	0	-	519003	no	no	0.658417520801976
11127	0.0357142857142857	0.100852272727273	chr5	132028322	132073265	KIF3A	0	-	44944	yes	up	1.49767042292499
11128	0.00443786982248521	0.042320819112628	chr10	79734906	79789298	POLR3A	0	-	54393	no	no	3.25342829663829
11129	0.0285714285714286	0.0959571358986848	chr19	45542297	45574214	CLASRP	0	+	31918	no	no	1.74781692429274
11130	0.235294117647059	2.27272727272727	chr10	58117198	58121034	ZWINT	0	-	3837	no	no	3.27188741238777
11132	0.046242774566474	0.111721611721612	chr2	241526132	241538526	CAPN10	0	+	12395	no	no	1.27260842427976
11133	0.48	0.571428571428571	chr19	47978397	47987521	KPTN	0	-	9125	no	no	0.251538766995964
11135	0.021324354657688	0.0998871331828442	chr22	37956470	37965410	CDC42EP1	0	+	8941	yes	down	2.22779676960632
11137	0.0446428571428571	0.103621730382294	chr12	108079589	108106257	PWP1	0	+	26669	no	no	1.21482531279117
11138	0.0127442650807137	0.0436492830859028	chr2	101623689	101767846	TBC1D8	0	-	144158	no	no	1.77610977827724
11140	0.0327635327635328	0.131740196078431	chr19	10501808	10514271	CDC37	0	-	12464	no	no	2.00753277186551
11142	0.0206185567010309	0.120087336244541	chr20	43160421	43247678	PKIG	0	+	87258	no	no	2.54206876761484
11143	0.0390070921985816	0.0902837489251935	chr17	47865980	47906458	KAT7	0	+	40479	no	no	1.2107298699544
11144	0.111111111111111	0.107692307692308	chr22	38914953	38966201	DMC1	0	-	51249	no	no	-0.0450878895285379
11145	0.0353982300884956	0.172413793103448	chr11	63341943	63381941	PLA2G16	0	-	39999	no	no	2.28412606217498
11146	0.0666666666666667	0.129287598944591	chr1	92711954	92764566	GLMN	0	-	52613	no	no	0.955546401552635
11147	0.205882352941176	1.78688524590164	chr1	70820492	70833705	HHLA3	0	+	13214	no	no	3.11755490640678
11149	0.0434782608695652	0.112068965517241	chr6	105544698	105585049	BVES	0	-	40352	no	no	1.36602067907053
11152	0.108910891089109	0.224358974358974	chrX	48932091	48958059	WDR45	0	-	25969	no	no	1.04266066219722
11153	0.148148148148148	1.72413793103448	chr12	108909050	108913380	FICD	0	+	4331	no	no	3.54076269681062
11154	0.00225733634311512	0.00744416873449132	chr14	31494311	31565656	AP4S1	0	+	71346	no	no	1.72148936074821
11157	0.0845070422535211	0.354515050167224	chr4	147096834	147111213	LSM6	0	+	14380	no	no	2.06870339914862
11158	0.0190839694656489	0.0725806451612903	chr22	51205919	51222087	RABL2B	0	-	16169	no	no	1.92722359770552
11159	0.0145348837209302	0.077996195307546	chr2	114384816	114400975	RABL2A	0	+	16160	no	no	2.42388422036347
11160	0.050314465408805	0.0767590618336887	chr8	37594096	37615319	ERLIN2	0	+	21224	no	no	0.609363844211291
11161	0.227272727272727	3.94545454545455	chr14	76117232	76127538	C14orf1	0	-	10307	no	no	4.11769504266975
11162	0.0212765957446809	0.256	chr4	123813798	123844159	NUDT6	0	-	30362	no	no	3.58880456701555
11163	0.0758928571428571	0.294612794612795	chr12	93771700	93797024	NUDT4	0	+	25325	no	no	1.95678407183883
11164	0.0150659133709981	0.0394230769230769	chr10	12209572	12238143	NUDT5	0	-	28572	no	no	1.38775224239378
11165	0.0101156069364162	0.118086040386304	chr6	34254972	34360457	NUDT3	0	-	105486	no	no	3.54518363642763
11167	0.00650759219088937	0.038135593220339	chr3	120113060	120169918	FSTL1	0	-	56859	no	no	2.55094239178865
11168	0.0687679083094556	0.198124267291911	chr9	15464064	15511003	PSIP1	0	-	46940	no	no	1.52659823045239
11169	0.0202177293934681	0.135446685878963	chr14	55405655	55493819	WDHD1	0	-	88165	no	no	2.74403220828623
11171	0.0215264187866928	0.0659432387312187	chr12	16035287	16056410	STRAP	0	+	21124	no	no	1.61511641768864
11173	0.0105633802816901	0.0216508795669824	chr15	79051544	79103773	ADAMTS7	0	-	52230	no	no	1.03535406463738
11174	0.0294117647058824	0.02	chr5	64444562	64777704	ADAMTS6	0	-	333143	no	no	-0.556393348524385
11176	0.0247678018575851	0.0211714890613973	chr12	56989379	57030163	BAZ2A	0	-	40785	no	no	-0.226343092615575
11177	0.0118679050567595	0.0566431741059776	chr14	35221936	35344853	BAZ1A	0	-	122918	no	no	2.25483682137867
11179	0.00527704485488127	0.0169491525423729	chr7	111846642	111983989	ZNF277	0	+	137348	no	no	1.68341098880925
11180	0.0736086175942549	0.0984490896830749	chr3	49044636	49053386	WDR6	0	+	8751	no	no	0.419503189147335
11182	0.0373831775700935	0.377777777777778	chr9	136336215	136344276	SLC2A6	0	-	8062	no	no	3.33707673132181
